timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1591772778033,1487,/cgi-bin/nav.pl-12,200,OK,Thread Group 1-14,text,true,,1889,587,50,50,http://localhost:1080/cgi-bin/nav.pl?in=home,1287,0,0
1591772779520,1746,/cgi-bin/login.pl-13,200,OK,Thread Group 1-14,text,true,,1035,725,49,49,http://localhost:1080/cgi-bin/login.pl,1008,0,0
1591772781267,1808,/cgi-bin/login.pl-14,200,OK,Thread Group 1-14,text,true,,1154,241,42,42,http://localhost:1080/cgi-bin/login.pl?intro=true,1629,0,0
1591772783075,1101,/cgi-bin/nav.pl-15,200,OK,Thread Group 1-14,text,true,,1749,511,30,30,http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home,877,0,0
1591772775763,8416,Login,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-6,,true,,6917,2576,30,30,null,0,0,0
1591772775763,1561,/cgi-bin/welcome.pl-11,200,OK,Thread Group 1-6,text,true,,1092,512,50,50,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,1177,0,0
1591772777324,1499,/cgi-bin/nav.pl-12,200,OK,Thread Group 1-6,text,true,,1887,587,50,50,http://localhost:1080/cgi-bin/nav.pl?in=home,1003,0,0
1591772778823,1670,/cgi-bin/login.pl-13,200,OK,Thread Group 1-6,text,true,,1035,725,49,49,http://localhost:1080/cgi-bin/login.pl,1249,0,0
1591772780493,1955,/cgi-bin/login.pl-14,200,OK,Thread Group 1-6,text,true,,1154,241,48,48,http://localhost:1080/cgi-bin/login.pl?intro=true,1506,0,0
1591772782448,1731,/cgi-bin/nav.pl-15,200,OK,Thread Group 1-6,text,true,,1749,511,30,30,http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home,1411,0,0
1591772782454,1827,Reservation,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-34,,true,,2825,996,30,30,null,0,0,0
1591772782454,1827,/cgi-bin/reservations.pl-22,200,OK,Thread Group 1-34,text,true,,2825,996,30,30,http://localhost:1080/cgi-bin/reservations.pl,1551,0,0
1591772782447,1835,Reservation,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-35,,true,,2825,951,29,29,null,0,1,0
1591772782447,1835,/cgi-bin/reservations.pl-22,200,OK,Thread Group 1-35,text,true,,2825,951,29,29,http://localhost:1080/cgi-bin/reservations.pl,1509,0,0
1591772782433,1853,Reservation,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,2825,951,29,29,null,0,0,0
1591772782433,1853,/cgi-bin/reservations.pl-22,200,OK,Thread Group 1-10,text,true,,2825,951,29,29,http://localhost:1080/cgi-bin/reservations.pl,1469,0,0
1591772783480,1106,Reservation,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-42,,true,,2825,951,29,29,null,0,0,0
1591772783480,1106,/cgi-bin/reservations.pl-22,200,OK,Thread Group 1-42,text,true,,2825,951,29,29,http://localhost:1080/cgi-bin/reservations.pl,980,0,0
1591772783851,1006,Reservation,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-13,,true,,2825,951,29,29,null,0,1,0
1591772783851,1006,/cgi-bin/reservations.pl-22,200,OK,Thread Group 1-13,text,true,,2825,951,29,29,http://localhost:1080/cgi-bin/reservations.pl,778,0,0
1591772783915,942,Reservation,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,2825,996,29,29,null,0,2,0
1591772783916,942,/cgi-bin/reservations.pl-22,200,OK,Thread Group 1-3,text,true,,2825,996,29,29,http://localhost:1080/cgi-bin/reservations.pl,679,0,0
1591772776166,8693,Login,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-32,,true,,6917,2576,28,28,null,0,2,0
1591772776166,1396,/cgi-bin/welcome.pl-11,200,OK,Thread Group 1-32,text,true,,1092,512,50,50,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,573,0,0
1591772777562,1509,/cgi-bin/nav.pl-12,200,OK,Thread Group 1-32,text,true,,1887,587,50,50,http://localhost:1080/cgi-bin/nav.pl?in=home,1190,0,0
1591772779071,1448,/cgi-bin/login.pl-13,200,OK,Thread Group 1-32,text,true,,1035,725,49,49,http://localhost:1080/cgi-bin/login.pl,1005,0,0
1591772780520,2965,/cgi-bin/login.pl-14,200,OK,Thread Group 1-32,text,true,,1154,241,42,42,http://localhost:1080/cgi-bin/login.pl?intro=true,2545,0,0
1591772783486,1375,/cgi-bin/nav.pl-15,200,OK,Thread Group 1-32,text,true,,1749,511,28,28,http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home,1013,0,0
1591772782237,2625,Reservation,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-17,,true,,2825,996,28,28,null,0,0,0
1591772782237,2625,/cgi-bin/reservations.pl-22,200,OK,Thread Group 1-17,text,true,,2825,996,28,28,http://localhost:1080/cgi-bin/reservations.pl,2252,0,0
1591772783609,1259,Reservation,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,2825,996,27,27,null,0,0,0
1591772783609,1259,/cgi-bin/reservations.pl-22,200,OK,Thread Group 1-7,text,true,,2825,996,27,27,http://localhost:1080/cgi-bin/reservations.pl,952,0,0
1591772777565,7302,Login,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-1,,true,,6913,2576,27,27,null,0,1,0
1591772777565,1508,/cgi-bin/welcome.pl-11,200,OK,Thread Group 1-1,text,true,,1092,512,50,50,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,1031,0,0
1591772779074,1412,/cgi-bin/nav.pl-12,200,OK,Thread Group 1-1,text,true,,1883,587,49,49,http://localhost:1080/cgi-bin/nav.pl?in=home,1046,0,0
1591772780486,1963,/cgi-bin/login.pl-13,200,OK,Thread Group 1-1,text,true,,1035,725,48,48,http://localhost:1080/cgi-bin/login.pl,1432,0,0
1591772782449,1467,/cgi-bin/login.pl-14,200,OK,Thread Group 1-1,text,true,,1154,241,35,35,http://localhost:1080/cgi-bin/login.pl?intro=true,1006,0,0
1591772783916,952,/cgi-bin/nav.pl-15,200,OK,Thread Group 1-1,text,true,,1749,511,27,27,http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home,743,0,0
1591772776164,8708,Login,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-33,,true,,6919,2576,26,26,null,0,1,0
1591772776164,1988,/cgi-bin/welcome.pl-11,200,OK,Thread Group 1-33,text,true,,1092,512,50,50,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,1475,0,0
1591772778153,1454,/cgi-bin/nav.pl-12,200,OK,Thread Group 1-33,text,true,,1889,587,50,50,http://localhost:1080/cgi-bin/nav.pl?in=home,1100,0,0
1591772779607,1947,/cgi-bin/login.pl-13,200,OK,Thread Group 1-33,text,true,,1035,725,48,48,http://localhost:1080/cgi-bin/login.pl,1489,0,0
1591772781554,2055,/cgi-bin/login.pl-14,200,OK,Thread Group 1-33,text,true,,1154,241,41,41,http://localhost:1080/cgi-bin/login.pl?intro=true,1478,0,0
1591772783609,1264,/cgi-bin/nav.pl-15,200,OK,Thread Group 1-33,text,true,,1749,511,26,26,http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home,884,0,0
1591772783908,973,Reservation,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-20,,true,,2825,996,26,26,null,0,0,0
1591772783908,973,/cgi-bin/reservations.pl-22,200,OK,Thread Group 1-20,text,true,,2825,996,26,26,http://localhost:1080/cgi-bin/reservations.pl,777,0,0
1591772777796,7121,Login,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-38,,true,,6913,2576,25,25,null,0,2,0
1591772777797,1065,/cgi-bin/welcome.pl-11,200,OK,Thread Group 1-38,text,true,,1092,512,50,50,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,560,0,0
1591772778862,2075,/cgi-bin/nav.pl-12,200,OK,Thread Group 1-38,text,true,,1883,587,49,49,http://localhost:1080/cgi-bin/nav.pl?in=home,1528,0,0
1591772780937,1915,/cgi-bin/login.pl-13,200,OK,Thread Group 1-38,text,true,,1035,725,44,44,http://localhost:1080/cgi-bin/login.pl,1448,0,0
1591772782853,1201,/cgi-bin/login.pl-14,200,OK,Thread Group 1-38,text,true,,1154,241,35,35,http://localhost:1080/cgi-bin/login.pl?intro=true,970,0,0
1591772784054,865,/cgi-bin/nav.pl-15,200,OK,Thread Group 1-38,text,true,,1749,511,25,25,http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home,741,0,0
1591772777563,7360,Login,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-16,,true,,6913,2576,25,25,null,0,1,0
1591772777563,1271,/cgi-bin/welcome.pl-11,200,OK,Thread Group 1-16,text,true,,1092,512,50,50,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,732,0,0
1591772778834,1686,/cgi-bin/nav.pl-12,200,OK,Thread Group 1-16,text,true,,1883,587,49,49,http://localhost:1080/cgi-bin/nav.pl?in=home,1079,0,0
1591772780520,2043,/cgi-bin/login.pl-13,200,OK,Thread Group 1-16,text,true,,1035,725,45,45,http://localhost:1080/cgi-bin/login.pl,1681,0,0
1591772782564,1280,/cgi-bin/login.pl-14,200,OK,Thread Group 1-16,text,true,,1154,241,37,37,http://localhost:1080/cgi-bin/login.pl?intro=true,904,0,0
1591772783844,1080,/cgi-bin/nav.pl-15,200,OK,Thread Group 1-16,text,true,,1749,511,25,25,http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home,875,0,0
1591772784043,885,Reservation,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-41,,true,,2825,951,25,25,null,0,0,0
1591772784043,885,/cgi-bin/reservations.pl-22,200,OK,Thread Group 1-41,text,true,,2825,951,25,25,http://localhost:1080/cgi-bin/reservations.pl,795,0,0
1591772784058,872,Reservation,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-45,,true,,2825,996,25,25,null,0,0,0
1591772784058,872,/cgi-bin/reservations.pl-22,200,OK,Thread Group 1-45,text,true,,2825,996,25,25,http://localhost:1080/cgi-bin/reservations.pl,798,0,0
1591772784179,753,Reservation,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,2825,951,24,24,null,0,1,0
1591772784180,753,/cgi-bin/reservations.pl-22,200,OK,Thread Group 1-6,text,true,,2825,951,24,24,http://localhost:1080/cgi-bin/reservations.pl,675,0,0
1591772783832,1103,Reservation,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,2825,951,24,24,null,0,1,0
1591772783832,1103,/cgi-bin/reservations.pl-22,200,OK,Thread Group 1-9,text,true,,2825,951,24,24,http://localhost:1080/cgi-bin/reservations.pl,905,0,0
1591772777070,7866,Login,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-36,,true,,6913,2576,24,24,null,0,1,0
1591772777070,1796,/cgi-bin/welcome.pl-11,200,OK,Thread Group 1-36,text,true,,1092,512,50,50,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,1184,0,0
1591772778866,1913,/cgi-bin/nav.pl-12,200,OK,Thread Group 1-36,text,true,,1883,587,49,49,http://localhost:1080/cgi-bin/nav.pl?in=home,1392,0,0
1591772780779,1685,/cgi-bin/login.pl-13,200,OK,Thread Group 1-36,text,true,,1035,725,47,47,http://localhost:1080/cgi-bin/login.pl,1442,0,0
1591772782465,1449,/cgi-bin/login.pl-14,200,OK,Thread Group 1-36,text,true,,1154,241,35,35,http://localhost:1080/cgi-bin/login.pl?intro=true,1002,0,0
1591772783914,1023,/cgi-bin/nav.pl-15,200,OK,Thread Group 1-36,text,true,,1749,511,24,24,http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home,891,0,0
1591772777877,7062,Login,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-11,,true,,6913,2576,24,24,null,0,0,0
1591772777877,1464,/cgi-bin/welcome.pl-11,200,OK,Thread Group 1-11,text,true,,1092,512,50,50,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,1088,0,0
1591772779341,1376,/cgi-bin/nav.pl-12,200,OK,Thread Group 1-11,text,true,,1883,587,49,49,http://localhost:1080/cgi-bin/nav.pl?in=home,1027,0,0
1591772780717,1863,/cgi-bin/login.pl-13,200,OK,Thread Group 1-11,text,true,,1035,725,45,45,http://localhost:1080/cgi-bin/login.pl,1429,0,0
1591772782580,1334,/cgi-bin/login.pl-14,200,OK,Thread Group 1-11,text,true,,1154,241,35,35,http://localhost:1080/cgi-bin/login.pl?intro=true,882,0,0
1591772783914,1025,/cgi-bin/nav.pl-15,200,OK,Thread Group 1-11,text,true,,1749,511,24,24,http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home,817,0,0
1591772783907,1033,Reservation,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-31,,true,,2825,951,24,24,null,0,1,0
1591772783907,1033,/cgi-bin/reservations.pl-22,200,OK,Thread Group 1-31,text,true,,2825,951,24,24,http://localhost:1080/cgi-bin/reservations.pl,832,0,0
